series_id        	seasonal	owner_code	industry_code	occupation_code	subcell_code	area_code	datatype_code	estimate_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CMU1040000110000D	U	1	000000	111300	00	99999	D	04	All Civilian Paid leave for Management, business, and financial occupations; Cost per hour worked	3	2004	Q01	2021	Q01
CMU1040000110000P	U	1	000000	111300	00	99999	P	04	All Civilian Paid leave for Management, business, and financial occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000120000D	U	1	000000	152900	00	99999	D	04	All Civilian Paid leave for Professional and related occupations; Cost per hour worked	3	2004	Q01	2021	Q01
CMU1040000120000P	U	1	000000	152900	00	99999	P	04	All Civilian Paid leave for Professional and related occupations; Percent of total compensation	3	2004	Q01	2021	Q01
CMU104000012A000D	U	1	000000	250001	00	99999	D	04	All Civilian Paid leave for Teachers; Cost per hour worked	3	2004	Q01	2021	Q01
CMU104000012A000P	U	1	000000	250001	00	99999	P	04	All Civilian Paid leave for Teachers; Percent of total compensation		2004	Q01	2021	Q01
CMU104000012C000D	U	1	000000	252000	00	99999	D	04	All Civilian Paid leave for Primary, secondary, and special education school teachers; Cost per hour worked	3	2004	Q01	2021	Q01
CMU104000012C000P	U	1	000000	252000	00	99999	P	04	All Civilian Paid leave for Primary, secondary, and special education school teachers; Percent of total compensation	3	2004	Q01	2021	Q01
CMU104000012N000D	U	1	000000	291111	00	99999	D	04	All Civilian Paid leave for Registered nurses; Cost per hour worked	2	2004	Q01	2021	Q01
CMU104000012N000P	U	1	000000	291111	00	99999	P	04	All Civilian Paid leave for Registered nurses; Percent of total compensation	2	2004	Q01	2021	Q01
CMU1040000200000D	U	1	000000	414300	00	99999	D	04	All Civilian Paid leave for Sales and office occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000200000P	U	1	000000	414300	00	99999	P	04	All Civilian Paid leave for Sales and office occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000210000D	U	1	000000	410000	00	99999	D	04	All Civilian Paid leave for Sales and related occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000210000P	U	1	000000	410000	00	99999	P	04	All Civilian Paid leave for Sales and related occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000220000D	U	1	000000	430000	00	99999	D	04	All Civilian Paid leave for Office and administrative support occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000220000P	U	1	000000	430000	00	99999	P	04	All Civilian Paid leave for Office and administrative support occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000300000D	U	1	000000	313900	00	99999	D	04	All Civilian Paid leave for Service occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000300000P	U	1	000000	313900	00	99999	P	04	All Civilian Paid leave for Service occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000400000D	U	1	000000	454900	00	99999	D	04	All Civilian Paid leave for Natural resources, construction, and maintenance occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000400000P	U	1	000000	454900	00	99999	P	04	All Civilian Paid leave for Natural resources, construction, and maintenance occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000405000D	U	1	000000	454700	00	99999	D	04	All Civilian Paid leave for Construction, extraction, farming, fishing, and forestry occupations; Cost per hour worked		2006	Q04	2021	Q01
CMU1040000405000P	U	1	000000	454700	00	99999	P	04	All Civilian Paid leave for Construction, extraction, farming, fishing, and forestry occupations; Percent of total compensation		2006	Q04	2021	Q01
CMU1040000420000D	U	1	000000	470000	00	99999	D	04	All Civilian Paid leave for Construction and extraction occupations; Cost per hour worked		2004	Q01	2006	Q03
CMU1040000420000P	U	1	000000	470000	00	99999	P	04	All Civilian Paid leave for Construction and extraction occupations; Percent of total compensation		2004	Q01	2006	Q03
CMU1040000430000D	U	1	000000	490000	00	99999	D	04	All Civilian Paid leave for Installation, maintenance, and repair occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000430000P	U	1	000000	490000	00	99999	P	04	All Civilian Paid leave for Installation, maintenance, and repair occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000500000D	U	1	000000	515300	00	99999	D	04	All Civilian Paid leave for Production, transportation, and material moving occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000500000P	U	1	000000	515300	00	99999	P	04	All Civilian Paid leave for Production, transportation, and material moving occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000510000D	U	1	000000	510000	00	99999	D	04	All Civilian Paid leave for Production occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000510000P	U	1	000000	510000	00	99999	P	04	All Civilian Paid leave for Production occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1040000520000D	U	1	000000	530000	00	99999	D	04	All Civilian Paid leave for Transportation and material moving occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1040000520000P	U	1	000000	530000	00	99999	P	04	All Civilian Paid leave for Transportation and material moving occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1046000000000D	U	1	600000	000000	00	99999	D	04	All Civilian Paid leave for Education and health services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU1046000000000P	U	1	600000	000000	00	99999	P	04	All Civilian Paid leave for Education and health services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU1046100000000D	U	1	610000	000000	00	99999	D	04	All Civilian Paid leave for Educational services; Cost per hour worked		2004	Q01	2021	Q01
CMU1046100000000P	U	1	610000	000000	00	99999	P	04	All Civilian Paid leave for Educational services; Percent of total compensation		2004	Q01	2021	Q01
CMU1046110000000D	U	1	611100	000000	00	99999	D	04	All Civilian Paid leave for Elementary and secondary schools; Cost per hour worked		2004	Q01	2021	Q01
CMU1046110000000P	U	1	611100	000000	00	99999	P	04	All Civilian Paid leave for Elementary and secondary schools; Percent of total compensation		2004	Q01	2021	Q01
CMU1046120000000D	U	1	612000	000000	00	99999	D	04	All Civilian Paid leave for Junior colleges, colleges, universities and professional schools; Cost per hour worked		2004	Q01	2021	Q01
CMU1046120000000P	U	1	612000	000000	00	99999	P	04	All Civilian Paid leave for Junior colleges, colleges, universities and professional schools; Percent of total compensation		2004	Q01	2021	Q01
CMU1046200000000D	U	1	620000	000000	00	99999	D	04	All Civilian Paid leave for Health care and social assistance; Cost per hour worked		2004	Q01	2021	Q01
CMU1046200000000P	U	1	620000	000000	00	99999	P	04	All Civilian Paid leave for Health care and social assistance; Percent of total compensation		2004	Q01	2021	Q01
CMU1046220000000D	U	1	622000	000000	00	99999	D	04	All Civilian Paid leave for Hospitals; Cost per hour worked		2004	Q01	2021	Q01
CMU1046220000000P	U	1	622000	000000	00	99999	P	04	All Civilian Paid leave for Hospitals; Percent of total compensation		2004	Q01	2021	Q01
CMU104G000000000D	U	1	G00000	000000	00	99999	D	04	All Civilian Paid leave for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU104G000000000P	U	1	G00000	000000	00	99999	P	04	All Civilian Paid leave for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU104S000000000D	U	1	S00000	000000	00	99999	D	04	All Civilian Paid leave for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU104S000000000P	U	1	S00000	000000	00	99999	P	04	All Civilian Paid leave for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU1050000000000D	U	1	000000	000000	00	99999	D	05	All Civilian Vacation for All occupations; Cost per hour worked	C	2004	Q01	2021	Q01
CMU1050000000000P	U	1	000000	000000	00	99999	P	05	All Civilian Vacation for All occupations; Percent of total compensation	C	2004	Q01	2021	Q01
CMU1050000100000D	U	1	000000	112900	00	99999	D	05	All Civilian Vacation for Management, professional, and related occupations; Cost per hour worked	3	2004	Q01	2021	Q01
CMU1050000100000P	U	1	000000	112900	00	99999	P	05	All Civilian Vacation for Management, professional, and related occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1050000200000D	U	1	000000	414300	00	99999	D	05	All Civilian Vacation for Sales and office occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1050000200000P	U	1	000000	414300	00	99999	P	05	All Civilian Vacation for Sales and office occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1050000300000D	U	1	000000	313900	00	99999	D	05	All Civilian Vacation for Service occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1050000300000P	U	1	000000	313900	00	99999	P	05	All Civilian Vacation for Service occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1050000400000D	U	1	000000	454900	00	99999	D	05	All Civilian Vacation for Natural resources, construction, and maintenance occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1050000400000P	U	1	000000	454900	00	99999	P	05	All Civilian Vacation for Natural resources, construction, and maintenance occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1050000500000D	U	1	000000	515300	00	99999	D	05	All Civilian Vacation for Production, transportation, and material moving occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1050000500000P	U	1	000000	515300	00	99999	P	05	All Civilian Vacation for Production, transportation, and material moving occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU105G000000000D	U	1	G00000	000000	00	99999	D	05	All Civilian Vacation for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU105G000000000P	U	1	G00000	000000	00	99999	P	05	All Civilian Vacation for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU105S000000000D	U	1	S00000	000000	00	99999	D	05	All Civilian Vacation for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU105S000000000P	U	1	S00000	000000	00	99999	P	05	All Civilian Vacation for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU1060000000000D	U	1	000000	000000	00	99999	D	06	All Civilian Holiday for All occupations; Cost per hour worked	C	2004	Q01	2021	Q01
CMU1060000000000P	U	1	000000	000000	00	99999	P	06	All Civilian Holiday for All occupations; Percent of total compensation	C	2004	Q01	2021	Q01
CMU1060000100000D	U	1	000000	112900	00	99999	D	06	All Civilian Holiday for Management, professional, and related occupations; Cost per hour worked	3	2004	Q01	2021	Q01
CMU1060000100000P	U	1	000000	112900	00	99999	P	06	All Civilian Holiday for Management, professional, and related occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1060000200000D	U	1	000000	414300	00	99999	D	06	All Civilian Holiday for Sales and office occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1060000200000P	U	1	000000	414300	00	99999	P	06	All Civilian Holiday for Sales and office occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1060000300000D	U	1	000000	313900	00	99999	D	06	All Civilian Holiday for Service occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1060000300000P	U	1	000000	313900	00	99999	P	06	All Civilian Holiday for Service occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1060000400000D	U	1	000000	454900	00	99999	D	06	All Civilian Holiday for Natural resources, construction, and maintenance occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1060000400000P	U	1	000000	454900	00	99999	P	06	All Civilian Holiday for Natural resources, construction, and maintenance occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU1060000500000D	U	1	000000	515300	00	99999	D	06	All Civilian Holiday for Production, transportation, and material moving occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1060000500000P	U	1	000000	515300	00	99999	P	06	All Civilian Holiday for Production, transportation, and material moving occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU106G000000000D	U	1	G00000	000000	00	99999	D	06	All Civilian Holiday for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU106G000000000P	U	1	G00000	000000	00	99999	P	06	All Civilian Holiday for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU106S000000000D	U	1	S00000	000000	00	99999	D	06	All Civilian Holiday for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU106S000000000P	U	1	S00000	000000	00	99999	P	06	All Civilian Holiday for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU1070000000000D	U	1	000000	000000	00	99999	D	07	All Civilian Sick leave for All occupations; Cost per hour worked	C	2004	Q01	2021	Q01
CMU1070000000000P	U	1	000000	000000	00	99999	P	07	All Civilian Sick leave for All occupations; Percent of total compensation	C	2004	Q01	2021	Q01
CMU1070000100000D	U	1	000000	112900	00	99999	D	07	All Civilian Sick leave for Management, professional, and related occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1070000100000P	U	1	000000	112900	00	99999	P	07	All Civilian Sick leave for Management, professional, and related occupations; Percent of total compensation	3	2004	Q01	2021	Q01
CMU1070000200000D	U	1	000000	414300	00	99999	D	07	All Civilian Sick leave for Sales and office occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU1070000200000P	U	1	000000	414300	00	99999	P	07	All Civilian Sick leave for Sales and office occupations; Percent of total compensation		2004	Q01	2021	Q01
