series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU5700563       	5700	56	3	-	Materials, % change year ago,  (NAICS 323 )	07	1988	A01	2019	A01
MPU5700572       	5700	57	2	2012	Purchased Services, Indexes = 100.000,  (NAICS 323 )		1987	A01	2019	A01
MPU5700573       	5700	57	3	-	Purchased Services, % change year ago,  (NAICS 323 )		1988	A01	2019	A01
MPU5700611       	5700	61	1	-	Value of Production, billions of current dollars, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700621       	5700	62	1	-	Capital Payments, billions of current dollars, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700631       	5700	63	1	-	Cost of Labor, billions of current dollars, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700641       	5700	64	1	-	Cost of Energy, billions of current dollars, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700651       	5700	65	1	-	Cost of Materials, billions of current dollars, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700661       	5700	66	1	-	Cost of Purchased Services, billions of current dollars, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700671       	5700	67	1	-	Capital Factor Shares, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700681       	5700	68	1	-	Labor Factor Shares, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700691       	5700	69	1	-	Energy Factor Shares, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700701       	5700	70	1	-	Materials Factor Shares, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700711       	5700	71	1	-	Purchased Services Factor Shares, Levels,  (NAICS 323 )		1987	A01	2019	A01
MPU5700742       	5700	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000,  (NAICS 323 )		1987	A01	2019	A01
MPU5700743       	5700	74	3	-	Contribution of Energy Intensity, % change year ago,  (NAICS 323 )		1988	A01	2019	A01
MPU5700762       	5700	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000,  (NAICS 323 )		1987	A01	2019	A01
MPU5700763       	5700	76	3	-	Contribution of Materials Intensity, % change year ago,  (NAICS 323 )		1988	A01	2019	A01
MPU5700772       	5700	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000,  (NAICS 323 )		1987	A01	2019	A01
MPU5700773       	5700	77	3	-	Contribution of Purchased Services Intensity, % change year ago,  (NAICS 323 )		1988	A01	2019	A01
MPU5700782       	5700	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000,  (NAICS 323 )		1987	A01	2019	A01
MPU5700783       	5700	78	3	-	Contribution of Intermediate Inputs, % change year ago,  (NAICS 323 )		1988	A01	2019	A01
MPU5750012       	5750	01	2	2012	Multifactor Productivity, Indexes = 100.000,  (NAICS 324 )	04	1987	A01	2019	A01
MPU5750013       	5750	01	3	-	Multifactor Productivity, % change year ago,  (NAICS 324 )	04	1988	A01	2019	A01
MPU5750032       	5750	03	2	2012	Combined Inputs, Indexes = 100.000,  (NAICS 324 )	06	1987	A01	2019	A01
MPU5750033       	5750	03	3	-	Combined Inputs, % change year ago,  (NAICS 324 )	06	1988	A01	2019	A01
MPU5750042       	5750	04	2	2012	Capital Services, Indexes = 100.000,  (NAICS 324 )	00	1987	A01	2019	A01
MPU5750043       	5750	04	3	-	Capital Services, % change year ago,  (NAICS 324 )	00	1988	A01	2019	A01
MPU5750052       	5750	05	2	2012	Labor Input, Indexes = 100.000,  (NAICS 324 )	03	1987	A01	2019	A01
MPU5750053       	5750	05	3	-	Labor Input, % change year ago,  (NAICS 324 )	03	1988	A01	2019	A01
MPU5750062       	5750	06	2	2012	Labor Productivity, Indexes = 100.000,  (NAICS 324 )	08	1987	A01	2019	A01
MPU5750063       	5750	06	3	-	Labor Productivity, % change year ago,  (NAICS 324 )	08	1988	A01	2019	A01
MPU5750072       	5750	07	2	2012	Output per unit of Capital Services, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750073       	5750	07	3	-	Output per unit of Capital Services, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750082       	5750	08	2	2012	Capital Intensity, Indexes = 100.000,  (NAICS 324 )	11	1987	A01	2019	A01
MPU5750083       	5750	08	3	-	Capital Intensity, % change year ago,  (NAICS 324 )	11	1988	A01	2019	A01
MPU5750152       	5750	15	2	2012	Contribution of Capital Intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750153       	5750	15	3	-	Contribution of Capital Intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750162       	5750	16	2	2012	Contribution of Information Capital Intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750163       	5750	16	3	-	Contribution of Information Capital Intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750172       	5750	17	2	2012	Contribution of capital services excluding IPP and IPE intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750173       	5750	17	3	-	Contribution of capital services excluding IPP and IPE intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750182       	5750	18	2	2012	Contribution of Labor Composition, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750183       	5750	18	3	-	Contribution of Labor Composition, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750192       	5750	19	2	2012	Contribution of research and development (R&D) intensity  to labor productivity , Indexes = 100.000, (NAICS 324)		1987	A01	2019	A01
MPU5750193       	5750	19	3	-	Contribution of research and development (R&D) intensity  to labor productivity , % Change Year Ago, (NAICS 324)		1988	A01	2019	A01
MPU5750202       	5750	20	2	2012	Contribution of intellectual property products excluding R&D intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750203       	5750	20	3	-	Contribution of intellectual property products excluding R&D intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750512       	5750	51	2	2012	Sectoral Output, Indexes = 100.000,  (NAICS 324 )	05	1987	A01	2019	A01
MPU5750513       	5750	51	3	-	Sectoral Output, % change year ago,  (NAICS 324 )	05	1988	A01	2019	A01
MPU5750552       	5750	55	2	2012	Energy, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750553       	5750	55	3	-	Energy, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750562       	5750	56	2	2012	Materials, Indexes = 100.000,  (NAICS 324 )	07	1987	A01	2019	A01
MPU5750563       	5750	56	3	-	Materials, % change year ago,  (NAICS 324 )	07	1988	A01	2019	A01
MPU5750572       	5750	57	2	2012	Purchased Services, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750573       	5750	57	3	-	Purchased Services, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750611       	5750	61	1	-	Value of Production, billions of current dollars, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750621       	5750	62	1	-	Capital Payments, billions of current dollars, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750631       	5750	63	1	-	Cost of Labor, billions of current dollars, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750641       	5750	64	1	-	Cost of Energy, billions of current dollars, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750651       	5750	65	1	-	Cost of Materials, billions of current dollars, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750661       	5750	66	1	-	Cost of Purchased Services, billions of current dollars, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750671       	5750	67	1	-	Capital Factor Shares, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750681       	5750	68	1	-	Labor Factor Shares, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750691       	5750	69	1	-	Energy Factor Shares, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750701       	5750	70	1	-	Materials Factor Shares, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750711       	5750	71	1	-	Purchased Services Factor Shares, Levels,  (NAICS 324 )		1987	A01	2019	A01
MPU5750742       	5750	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750743       	5750	74	3	-	Contribution of Energy Intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750762       	5750	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750763       	5750	76	3	-	Contribution of Materials Intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750772       	5750	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750773       	5750	77	3	-	Contribution of Purchased Services Intensity, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5750782       	5750	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000,  (NAICS 324 )		1987	A01	2019	A01
MPU5750783       	5750	78	3	-	Contribution of Intermediate Inputs, % change year ago,  (NAICS 324 )		1988	A01	2019	A01
MPU5800012       	5800	01	2	2012	Multifactor Productivity, Indexes = 100.000,  (NAICS 325 )	04	1987	A01	2019	A01
MPU5800013       	5800	01	3	-	Multifactor Productivity, % change year ago,  (NAICS 325 )	04	1988	A01	2019	A01
MPU5800032       	5800	03	2	2012	Combined Inputs, Indexes = 100.000,  (NAICS 325 )	06	1987	A01	2019	A01
MPU5800033       	5800	03	3	-	Combined Inputs, % change year ago,  (NAICS 325 )	06	1988	A01	2019	A01
MPU5800042       	5800	04	2	2012	Capital Services, Indexes = 100.000,  (NAICS 325 )	00	1987	A01	2019	A01
MPU5800043       	5800	04	3	-	Capital Services, % change year ago,  (NAICS 325 )	00	1988	A01	2019	A01
MPU5800052       	5800	05	2	2012	Labor Input, Indexes = 100.000,  (NAICS 325 )	03	1987	A01	2019	A01
MPU5800053       	5800	05	3	-	Labor Input, % change year ago,  (NAICS 325 )	03	1988	A01	2019	A01
MPU5800062       	5800	06	2	2012	Labor Productivity, Indexes = 100.000,  (NAICS 325 )	08	1987	A01	2019	A01
MPU5800063       	5800	06	3	-	Labor Productivity, % change year ago,  (NAICS 325 )	08	1988	A01	2019	A01
MPU5800072       	5800	07	2	2012	Output per unit of Capital Services, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800073       	5800	07	3	-	Output per unit of Capital Services, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800082       	5800	08	2	2012	Capital Intensity, Indexes = 100.000,  (NAICS 325 )	11	1987	A01	2019	A01
MPU5800083       	5800	08	3	-	Capital Intensity, % change year ago,  (NAICS 325 )	11	1988	A01	2019	A01
MPU5800152       	5800	15	2	2012	Contribution of Capital Intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800153       	5800	15	3	-	Contribution of Capital Intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800162       	5800	16	2	2012	Contribution of Information Capital Intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800163       	5800	16	3	-	Contribution of Information Capital Intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800172       	5800	17	2	2012	Contribution of capital services excluding IPP and IPE intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800173       	5800	17	3	-	Contribution of capital services excluding IPP and IPE intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800182       	5800	18	2	2012	Contribution of Labor Composition, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800183       	5800	18	3	-	Contribution of Labor Composition, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800192       	5800	19	2	2012	Contribution of research and development (R&D) intensity  to labor productivity , Indexes = 100.000, (NAICS 325)		1987	A01	2019	A01
MPU5800193       	5800	19	3	-	Contribution of research and development (R&D) intensity  to labor productivity , % Change Year Ago, (NAICS 325)		1988	A01	2019	A01
MPU5800202       	5800	20	2	2012	Contribution of intellectual property products excluding R&D intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800203       	5800	20	3	-	Contribution of intellectual property products excluding R&D intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800512       	5800	51	2	2012	Sectoral Output, Indexes = 100.000,  (NAICS 325 )	05	1987	A01	2019	A01
MPU5800513       	5800	51	3	-	Sectoral Output, % change year ago,  (NAICS 325 )	05	1988	A01	2019	A01
MPU5800552       	5800	55	2	2012	Energy, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800553       	5800	55	3	-	Energy, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800562       	5800	56	2	2012	Materials, Indexes = 100.000,  (NAICS 325 )	07	1987	A01	2019	A01
MPU5800563       	5800	56	3	-	Materials, % change year ago,  (NAICS 325 )	07	1988	A01	2019	A01
MPU5800572       	5800	57	2	2012	Purchased Services, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800573       	5800	57	3	-	Purchased Services, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800611       	5800	61	1	-	Value of Production, billions of current dollars, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800621       	5800	62	1	-	Capital Payments, billions of current dollars, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800631       	5800	63	1	-	Cost of Labor, billions of current dollars, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800641       	5800	64	1	-	Cost of Energy, billions of current dollars, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800651       	5800	65	1	-	Cost of Materials, billions of current dollars, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800661       	5800	66	1	-	Cost of Purchased Services, billions of current dollars, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800671       	5800	67	1	-	Capital Factor Shares, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800681       	5800	68	1	-	Labor Factor Shares, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800691       	5800	69	1	-	Energy Factor Shares, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800701       	5800	70	1	-	Materials Factor Shares, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800711       	5800	71	1	-	Purchased Services Factor Shares, Levels,  (NAICS 325 )		1987	A01	2019	A01
MPU5800742       	5800	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800743       	5800	74	3	-	Contribution of Energy Intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800762       	5800	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800763       	5800	76	3	-	Contribution of Materials Intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800772       	5800	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800773       	5800	77	3	-	Contribution of Purchased Services Intensity, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5800782       	5800	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000,  (NAICS 325 )		1987	A01	2019	A01
MPU5800783       	5800	78	3	-	Contribution of Intermediate Inputs, % change year ago,  (NAICS 325 )		1988	A01	2019	A01
MPU5850012       	5850	01	2	2012	Multifactor Productivity, Indexes = 100.000,  (NAICS 326 )	04	1987	A01	2019	A01
MPU5850013       	5850	01	3	-	Multifactor Productivity, % change year ago,  (NAICS 326 )	04	1988	A01	2019	A01
MPU5850032       	5850	03	2	2012	Combined Inputs, Indexes = 100.000,  (NAICS 326 )	06	1987	A01	2019	A01
MPU5850033       	5850	03	3	-	Combined Inputs, % change year ago,  (NAICS 326 )	06	1988	A01	2019	A01
MPU5850042       	5850	04	2	2012	Capital Services, Indexes = 100.000,  (NAICS 326 )	00	1987	A01	2019	A01
MPU5850043       	5850	04	3	-	Capital Services, % change year ago,  (NAICS 326 )	00	1988	A01	2019	A01
MPU5850052       	5850	05	2	2012	Labor Input, Indexes = 100.000,  (NAICS 326 )	03	1987	A01	2019	A01
MPU5850053       	5850	05	3	-	Labor Input, % change year ago,  (NAICS 326 )	03	1988	A01	2019	A01
MPU5850062       	5850	06	2	2012	Labor Productivity, Indexes = 100.000,  (NAICS 326 )	08	1987	A01	2019	A01
MPU5850063       	5850	06	3	-	Labor Productivity, % change year ago,  (NAICS 326 )	08	1988	A01	2019	A01
MPU5850072       	5850	07	2	2012	Output per unit of Capital Services, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850073       	5850	07	3	-	Output per unit of Capital Services, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850082       	5850	08	2	2012	Capital Intensity, Indexes = 100.000,  (NAICS 326 )	11	1987	A01	2019	A01
MPU5850083       	5850	08	3	-	Capital Intensity, % change year ago,  (NAICS 326 )	11	1988	A01	2019	A01
MPU5850152       	5850	15	2	2012	Contribution of Capital Intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850153       	5850	15	3	-	Contribution of Capital Intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850162       	5850	16	2	2012	Contribution of Information Capital Intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850163       	5850	16	3	-	Contribution of Information Capital Intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850172       	5850	17	2	2012	Contribution of capital services excluding IPP and IPE intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850173       	5850	17	3	-	Contribution of capital services excluding IPP and IPE intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850182       	5850	18	2	2012	Contribution of Labor Composition, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850183       	5850	18	3	-	Contribution of Labor Composition, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850192       	5850	19	2	2012	Contribution of research and development (R&D) intensity  to labor productivity , Indexes = 100.000, (NAICS 326)		1987	A01	2019	A01
MPU5850193       	5850	19	3	-	Contribution of research and development (R&D) intensity  to labor productivity , % Change Year Ago, (NAICS 326)		1988	A01	2019	A01
MPU5850202       	5850	20	2	2012	Contribution of intellectual property products excluding R&D intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850203       	5850	20	3	-	Contribution of intellectual property products excluding R&D intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850512       	5850	51	2	2012	Sectoral Output, Indexes = 100.000,  (NAICS 326 )	05	1987	A01	2019	A01
MPU5850513       	5850	51	3	-	Sectoral Output, % change year ago,  (NAICS 326 )	05	1988	A01	2019	A01
MPU5850552       	5850	55	2	2012	Energy, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850553       	5850	55	3	-	Energy, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850562       	5850	56	2	2012	Materials, Indexes = 100.000,  (NAICS 326 )	07	1987	A01	2019	A01
MPU5850563       	5850	56	3	-	Materials, % change year ago,  (NAICS 326 )	07	1988	A01	2019	A01
MPU5850572       	5850	57	2	2012	Purchased Services, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850573       	5850	57	3	-	Purchased Services, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850611       	5850	61	1	-	Value of Production, billions of current dollars, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850621       	5850	62	1	-	Capital Payments, billions of current dollars, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850631       	5850	63	1	-	Cost of Labor, billions of current dollars, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850641       	5850	64	1	-	Cost of Energy, billions of current dollars, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850651       	5850	65	1	-	Cost of Materials, billions of current dollars, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850661       	5850	66	1	-	Cost of Purchased Services, billions of current dollars, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850671       	5850	67	1	-	Capital Factor Shares, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850681       	5850	68	1	-	Labor Factor Shares, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850691       	5850	69	1	-	Energy Factor Shares, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850701       	5850	70	1	-	Materials Factor Shares, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850711       	5850	71	1	-	Purchased Services Factor Shares, Levels,  (NAICS 326 )		1987	A01	2019	A01
MPU5850742       	5850	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850743       	5850	74	3	-	Contribution of Energy Intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850762       	5850	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850763       	5850	76	3	-	Contribution of Materials Intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850772       	5850	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850773       	5850	77	3	-	Contribution of Purchased Services Intensity, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU5850782       	5850	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000,  (NAICS 326 )		1987	A01	2019	A01
MPU5850783       	5850	78	3	-	Contribution of Intermediate Inputs, % change year ago,  (NAICS 326 )		1988	A01	2019	A01
MPU9900012       	9900	01	2	2012	Multifactor Productivity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	04	1987	A01	2019	A01
MPU9900013       	9900	01	3	-	Multifactor Productivity, % change year ago, Manufacturing Sector (NAICS  311-339)	04	1988	A01	2019	A01
MPU9900032       	9900	03	2	2012	Combined Inputs, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	06	1987	A01	2019	A01
MPU9900033       	9900	03	3	-	Combined Inputs, % change year ago, Manufacturing Sector (NAICS  311-339)	06	1988	A01	2019	A01
MPU9900042       	9900	04	2	2012	Capital Services, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	00	1987	A01	2019	A01
MPU9900043       	9900	04	3	-	Capital Services, % change year ago, Manufacturing Sector (NAICS  311-339)	00	1988	A01	2019	A01
MPU9900052       	9900	05	2	2012	Labor Input, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	03	1987	A01	2019	A01
MPU9900053       	9900	05	3	-	Labor Input, % change year ago, Manufacturing Sector (NAICS  311-339)	03	1988	A01	2019	A01
MPU9900062       	9900	06	2	2012	Labor Productivity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	08	1987	A01	2019	A01
MPU9900063       	9900	06	3	-	Labor Productivity, % change year ago, Manufacturing Sector (NAICS  311-339)	08	1988	A01	2019	A01
MPU9900072       	9900	07	2	2012	Output per unit of Capital Services, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900073       	9900	07	3	-	Output per unit of Capital Services, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900082       	9900	08	2	2012	Capital Intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	11	1987	A01	2019	A01
MPU9900083       	9900	08	3	-	Capital Intensity, % change year ago, Manufacturing Sector (NAICS  311-339)	11	1988	A01	2019	A01
MPU9900152       	9900	15	2	2012	Contribution of Capital Intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900153       	9900	15	3	-	Contribution of Capital Intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900162       	9900	16	2	2012	Contribution of Information Capital Intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900163       	9900	16	3	-	Contribution of Information Capital Intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900172       	9900	17	2	2012	Contribution of capital services excluding IPP and IPE intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900173       	9900	17	3	-	Contribution of capital services excluding IPP and IPE intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900182       	9900	18	2	2012	Contribution of Labor Composition, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900183       	9900	18	3	-	Contribution of Labor Composition, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900192       	9900	19	2	2012	Contribution of research and development (R&D) intensity  to labor productivity , Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900193       	9900	19	3	-	Contribution of research and development (R&D) intensity  to labor productivity , % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900202       	9900	20	2	2012	Contribution of intellectual property products excluding R&D intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900203       	9900	20	3	-	Contribution of intellectual property products excluding R&D intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900512       	9900	51	2	2012	Sectoral Output, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	05	1987	A01	2019	A01
MPU9900513       	9900	51	3	-	Sectoral Output, % change year ago, Manufacturing Sector (NAICS  311-339)	05	1988	A01	2019	A01
MPU9900552       	9900	55	2	2012	Energy, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900553       	9900	55	3	-	Energy, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900562       	9900	56	2	2012	Materials, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)	07	1987	A01	2019	A01
MPU9900563       	9900	56	3	-	Materials, % change year ago, Manufacturing Sector (NAICS  311-339)	07	1988	A01	2019	A01
MPU9900572       	9900	57	2	2012	Purchased Services, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900573       	9900	57	3	-	Purchased Services, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900611       	9900	61	1	-	Value of Production, billions of current dollars, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900621       	9900	62	1	-	Capital Payments, billions of current dollars, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900631       	9900	63	1	-	Cost of Labor, billions of current dollars, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900641       	9900	64	1	-	Cost of Energy, billions of current dollars, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900651       	9900	65	1	-	Cost of Materials, billions of current dollars, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900661       	9900	66	1	-	Cost of Purchased Services, billions of current dollars, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900671       	9900	67	1	-	Capital Factor Shares, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900681       	9900	68	1	-	Labor Factor Shares, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900691       	9900	69	1	-	Energy Factor Shares, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900701       	9900	70	1	-	Materials Factor Shares, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
